name,version,description,lastPublished,fileCount,unpackedSize,dependenciesCount,devDependenciesCount,keywords,homepage,repositoryUrl,license,status,isFavorite,codeFileCount,docFileCount,totalLinesOfCode,entrypoints,hasTypes,techStack,id
"research-swarm","1.2.2","🔬 Local SQLite-based AI research agent swarm with GOAP planning, multi-perspective analysis, long-horizon recursive framework, AgentDB self-learning, anti-hallucination controls, and MCP server. Goal-oriented with parallel execution. No cloud dependencie","2025-11-04T19:18:43.256Z",54,598402,9,0,"ai-research;research-agent;ai-agent-swarm;multi-agent-system;research-automation;goap;goal-oriented;goalie;planning-algorithm;claude-ai;anthropic-claude;claude-sonnet-4;sqlite-database;local-ai;agentdb;reasoningbank;self-learning-ai;mcp-server;model-context-protocol;long-horizon-research;recursive-research;citation-verification;anti-hallucination;research-quality;ai-verification;federated-agents;distributed-research;openrouter;gemini-api;multi-model-ai;research-sdk;npx-cli;local-first;no-cloud;privacy-focused","https://github.com/ruvnet/agentic-flow/tree/main/examples/research-swarm#readme","https://github.com/ruvnet/agentic-flow","ISC","enriched",1,27,25,7881,"{""main"":""./lib/index.js"",""exports"":""{\"".\"":\""./lib/index.js\"",\""./db\"":\""./lib/db-utils.js\"",\""./reasoningbank\"":\""./lib/reasoningbank-integration.js\"",\""./cli\"":\""./bin/cli.js\"",\""./mcp\"":\""./lib/mcp-server.js\""}""}",false,"Express","a1e05771-76de-4f3a-bf6d-bd945c821daa"
"retracify","0.3.1","Generate interactive dependency reports for workspaces and standalone projects.","2025-11-19T02:29:44.115Z",16,190595,6,9,"dependencies;dependency-graph;monorepo;codebase-insights;cli","","","MIT","enriched",1,11,2,3645,"{}",true,"TypeScript","a13c9acc-f751-417f-b40e-1b58daaace2f"
"reverse-machine","2.1.5","**Next-generation JavaScript deobfuscation powered by AI**","2025-06-27T18:09:12.855Z",17,5745019,12,9,"reverse-machine;decompiler;decompile;unobfuscate;unobfuscator;deobfuscate;deobfuscator;decompile;decompiler;reverse engineering;unminify;unuglify;llm;llama;openai;chatgpt","","","MIT","enriched",1,15,1,190736,"{""main"":""dist/index.mjs""}",false,"TypeScript","cef4b80b-a5cd-4811-b20b-eacebfb6a49f"
"ruvi","1.1.0","rUv CLI - Agentic Engineering Console with MCP integration","2025-11-15T20:14:34.199Z",82,285791,9,3,"cli;ai;mcp;agentic;coaching;supabase","","","MIT","enriched",1,46,8,4833,"{}",true,"TypeScript","6bdc6cfe-f948-4e05-b7e3-cee90275397a"
"scordi-extension","1.19.15","웹에서 데이터를 안정적으로 수집/자동화하기 위한 Chrome 확장 프로그램과 브라우저용 SDK를 제공합니다. 이 README는 실제 프로젝트 구조와 SDK 사용법, 빌드/배포 방법을 한곳에 정리합니다.","2025-12-04T03:11:46.558Z",148,2028820,11,27,"","","","N/A","enriched",1,81,1,64594,"{""main"":""./dist/sdk/index.cjs"",""module"":""./dist/sdk/index.js"",""types"":""./dist/sdk/index.d.ts"",""exports"":""{\"".\"":{\""types\"":\""./dist/sdk/index.d.ts\"",\""import\"":\""./dist/sdk/index.js\"",\""require\"":\""./dist/sdk/index.cjs\"",\""default\"":\""./dist/sdk/index.js\""},\""./blocks\"":{\""types\"":\""./dist/blocks/index.d.ts\"",\""import\"":\""./dist/blocks/index.js\"",\""require\"":\""./dist/blocks/index.cjs\"",\""default\"":\""./dist/blocks/index.js\""},\""./package.json\"":\""./package.json\""}""}",true,"TypeScript;React","84085070-584a-49e8-b9a7-6dddbafacca6"
"script","0.1.4","automatic bundling of nodejs modules for the browser","2022-01-27T05:56:30.478Z",0,0,5,2,"","","","N/A","enriched",1,51,1,2149,"{""main"":""index.js""}",false,"","a1c16da3-47bc-4742-9393-65edddfdd8e3"
"search-ui","0.1.2","Search UI for TST","2022-01-27T17:28:54.321Z",0,0,20,42,"","","","N/A","enriched",1,49,1,3404,"{}",false,"","96323945-d78a-49a2-bcb6-0fb64186af5c"
"secretscout","3.1.0","Rust-powered secret detection for GitHub Actions - Fast, safe, and efficient CLI tool","2025-11-01T07:39:04.256Z",5,20520,2,0,"secretscout;secrets;security;github-actions;rust;secret-scanning;secret-detection;cli;git;gitleaks;credential-scanner;api-keys","https://github.com/globalbusinessadvisors/SecretScout#readme","https://github.com/globalbusinessadvisors/SecretScout","MIT","enriched",1,3,1,293,"{""main"":""cli.js""}",false,"","ae2cd86c-e5ad-483e-afea-5285f3b20eaf"
"selector","2.1.1","Generic selector library","2022-06-24T13:31:01.751Z",17,46529,0,6,"selector;typescript","https://github.com/arnaud-zg/selector","https://github.com/arnaud-zg/selector","MIT","enriched",1,8,2,99,"{""main"":""dist/index.js"",""module"":""dist/selector.esm.js"",""types"":""dist/index.d.ts""}",true,"TypeScript","a964da5c-1a3b-4fec-982d-dfff36f0a70f"
"server","1.0.42","A modern and powerful server for Node.js","2025-07-11T14:05:34.796Z",162,818535,23,16,"server;node.js;http;websocket;socket;async","https://serverjs.io/","https://github.com/franciscop/server","MIT","enriched",1,143,9,24280,"{""main"":""server.js""}",false,"Express","24f08e9d-7b4b-499d-9d30-0712c7cc3e55"
"shipit-team","1.2.3","AI-powered software development team with specialized agents for analysis, architecture, development, project management, scrum management, testing, and UX design","2025-11-14T00:02:02.099Z",160,1266531,8,0,"software-development;agile;scrum;ai;claude;claude-code;development;testing;architecture;project-management;ai-agents;workflow;devops;ux-design;analysis","https://github.com/FortLeeCo/ShipItTeam#readme","https://github.com/FortLeeCo/ShipItTeam","MIT","enriched",1,6,90,917,"{""main"":""tools/cli/shipit-team-cli.js""}",false,"","f4010ce5-6589-4262-991f-19adab4d5335"
"snow-flow","8.41.8","ServiceNow development with SnowCode - 75+ LLM providers (Claude, GPT, Gemini, Llama, Mistral, DeepSeek, Groq, Ollama) • 395 Optimized Tools • 2 MCP Servers • Multi-agent orchestration • Use ANY AI coding assistant (ML tools moved to Enterprise)","2025-12-06T17:03:05.212Z",2500,11948688,24,16,"servicenow;multiagent;automation;development;mcp;ai;llm;snowcode;claude;gpt-5;gemini;llama;mistral;deepseek;ollama;anthropic;openai;google;multi-llm;analytics;performance;optimization;process-mining;intelligence;batch-api;deployment;natural-language;local-ml;local-machine-learning;tensorflow-js;neural-networks-local;incident-classification-local;anomaly-detection-local;ml-training;servicenow-data-analysis","https://github.com/groeimetai/snow-flow#readme","https://github.com/groeimetai/snow-flow","Elastic-2.0","enriched",1,1248,2,239938,"{""main"":""dist/index.js"",""types"":""./dist/index.d.ts""}",true,"TypeScript","1cd123d9-0dfc-4015-8c70-1a669e14bfee"
"source","0.0.3","Grab all of the source files from a package","2022-11-08T11:37:24.071Z",0,0,1,1,"","","","MIT/X11","enriched",1,9,0,128,"{""main"":""./index.js""}",false,"","8517194d-b1ce-43a1-9a5d-79f3c101474c"
"specific","0.0.8","Ultra-tiny path resolution","2022-01-27T06:00:47.374Z",0,0,0,0,"","","","MIT","enriched",1,2,0,43,"{""main"":""index.js""}",false,"","225ff7c6-e9fb-4f90-ab3c-20c5727e115f"
"specmind","0.5.1","CLI for SpecMind - AI-powered architecture documentation","2025-11-13T03:37:05.958Z",30,58166,6,3,"specmind;architecture;documentation;mermaid;cli;code-analysis;tree-sitter;typescript;javascript;python","https://github.com/specmind/specmind#readme","https://github.com/specmind/specmind","MIT","enriched",1,7,16,452,"{}",true,"TypeScript","8aff9170-fabd-4bb4-af6b-e3aa8cf3552c"
"spellbookx","0.5.6","A magical CLI for crafting developer toolchains, automation, environments, and wizards","2025-12-01T07:09:31.715Z",46,196469,9,1,"cli;spellbookx;magical;automation;toolchain;typescript;commander;inquirer;chalk;boxen;developer-tools;devops;wizard","https://github.com/dcdavidev/spellbookx#readme","https://github.com/dcdavidev/spellbookx","MIT","enriched",1,33,1,3124,"{""main"":""./dist/index.js"",""module"":""./dist/index.js"",""types"":""./dist/index.d.ts"",""exports"":""{\""./package.json\"":\""./package.json\"",\"".\"":{\""types\"":\""./dist/index.d.ts\"",\""import\"":\""./dist/index.js\"",\""default\"":\""./dist/index.js\""}}""}",true,"TypeScript","9b884aee-c60b-4fcc-8bef-3efa3cb73917"
"src-context","0.2.1","A CLI tool for processing and analyzing code context","2025-11-26T12:12:05.022Z",36,126760,13,9,"cli;context;code-analysis;typescript","","","MIT","enriched",1,17,1,2358,"{""main"":""dist/index.js"",""types"":""./dist/index.d.ts""}",true,"TypeScript","878a98f2-5fe3-4d93-84f7-a4faffaae484"
"swarm","0.3.25","_reactive data sync lib: replicated model for your web app_","2022-05-21T03:59:32.723Z",0,0,1,6,"","http://github.com/gritzko/swarm","https://github.com/gritzko/swarm","MIT","enriched",1,32,1,11275,"{""main"":""lib/NodeServer.js""}",false,"","58c46d64-ce00-446e-976b-ac0a6d06f7e3"
"swarm-scout","1.0.1","Headless agent framework with Bash, Ripgrep, and MCP support - invocable via TypeScript SDK, Python SDK, and CLI","2025-10-27T15:53:02.071Z",502,1940417,30,9,"agent;llm;anthropic;claude;cerebras;qwen;bash;ripgrep;mcp;model-context-protocol;sdk;context-finding;code-analysis","https://github.com/Swarm-Code/scout#readme","https://github.com/Swarm-Code/scout","AGPL-3.0","enriched",1,254,1,37085,"{""main"":""./dist/index.js"",""types"":""./dist/index.d.ts"",""exports"":""{\"".\"":{\""import\"":\""./dist/index.js\"",\""types\"":\""./dist/index.d.ts\""},\""./sdk\"":{\""import\"":\""./dist/sdk/typescript/index.js\"",\""types\"":\""./dist/sdk/typescript/index.d.ts\""}}""}",true,"TypeScript;React","9ecada5e-efea-4e56-9062-f310ecc34ea0"
"team","0.0.1","team management","2022-01-27T17:36:20.251Z",0,0,0,0,"","","","ISC","enriched",1,1,0,9,"{""main"":""index.js""}",false,"","e9df9315-4d5c-40b5-a12c-b90a797c6578"
"time","0.12.0","""time.h"" bindings for Node.js","2022-05-20T12:19:26.086Z",0,0,3,1,"date;time;time.h;timezone;setTimezone;getTimezone","https://github.com/TooTallNate/node-time#readme","git://github.com/TooTallNate/node-time","MIT","enriched",1,5,2,1143,"{""main"":""./index.js""}",false,"","8d96504a-81fb-4d86-b8a3-c5ca694532d8"
"tinkaton","1.0.0","Library to extract information from frontend frameworks","2025-03-29T21:01:02.206Z",31,317944,0,8,"reverse-engineering;frontend;web","https://github.com/pixeldesu/tinkaton#readme","https://github.com/pixeldesu/tinkaton","GPL-3.0","enriched",1,23,2,1553,"{""main"":""dist/tinkaton.js"",""types"":""./dist/tinkaton.d.ts""}",true,"TypeScript","3ae6219d-5ff3-4f55-b8a4-2fd8c04b2e98"
"tofu","0.0.3","An opinionated MVC framework focusing on automating regular requirements, such as scaffolding,REST API,User system etc. Tofu includes such features as a distributed event system, cron based timers, automatic express linking, a CLI tool to generate new com","2025-03-13T03:52:18.974Z",79,1049365,11,0,"MVC;framework;opinionated;scaffolding","https://github.com/SirProdigle/Tofu#readme","https://github.com/SirProdigle/Tofu","MIT","enriched",1,48,10,34096,"{""main"":""index.js""}",false,"","bed4d61e-b6bb-4369-89c3-0334b27c15da"
"ts-ast-utils","0.0.8","TypeScript AST parsing utilities for extracting and analyzing TypeScript code","2025-11-16T23:26:59.110Z",8,231375,0,6,"typescript;ast;parsing;utilities;code-analysis","https://github.com/iv-stpn/ts-ast-utils#readme","https://github.com/iv-stpn/ts-ast-utils","MIT","enriched",1,4,0,2804,"{""main"":""dist/index.js"",""module"":""dist/index.mjs"",""types"":""dist/index.d.ts"",""exports"":""{\"".\"":{\""types\"":\""./dist/index.d.ts\"",\""import\"":\""./dist/index.mjs\"",\""require\"":\""./dist/index.js\""}}""}",true,"TypeScript","901c689c-3f01-4da1-bc30-5595b9c8d242"
"ts-fn-extractor","0.2.0","Token-optimized function extraction for AI code reviews. Extract TypeScript functions with 95% token savings for Claude Code, ChatGPT, and other AI assistants.","2025-11-02T18:44:44.685Z",27,33280,2,4,"ai;claude-code;ai-assistant;code-review;token-optimization;llm;chatgpt;copilot;cursor;typescript;cli;analyzer;ast;functions;extractor;code-analysis;typescript-compiler-api;ai-tools;developer-tools","https://github.com/BeMoreDifferent/ts-fn-extractor#readme","https://github.com/BeMoreDifferent/ts-fn-extractor","ISC","enriched",1,13,1,384,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts""}",true,"TypeScript","94acb93a-3691-4be0-9132-db608512c541"
"ts-task","0.1.0","A task runner designed in Typescript","2022-01-26T17:04:15.605Z",0,0,3,0,"","","","ISC","enriched",1,7,1,223,"{""main"":""./dist/index.js"",""types"":""./dist/index""}",true,"TypeScript","fd01b657-fa80-45c0-bb86-b29ae9c019e5"
"ultrascript-tools-mcp","2.1.0","MCP server for code understanding - semantic search, duplicate detection, impact analysis for TS/JS/Python/Go/Rust/Java/C++/Kotlin","2025-12-06T14:47:05.338Z",32,9704637,12,20,"mcp;model-context-protocol;code-analysis;graph;rag;llm;agents;literag;typescript;sqlite;vector-search;semantic-search;claude","https://github.com/faxenoff/ultrascript-tools-mcp","https://github.com/faxenoff/ultrascript-tools-mcp","MIT","enriched",1,9,6,276987,"{""main"":""dist/index.js"",""types"":""./dist/index.d.ts""}",true,"TypeScript","987e8d26-9808-4a4b-8988-94ac53188542"
"uniqhtt","1.2.7","A sophisticated, enterprise-grade HTTP client for Node.js, Web, and edge environments featuring intelligent cookie management, advanced web crawling capabilities, comprehensive automation tools, and a new TypeScript-first Pro API with HTTP/2, HTTP/3, stre","2025-09-19T03:56:03.236Z",11,1766541,7,2,"HTTP;HTTP/2;HTTP/3;TypeScript;cookies;HTML parsing;CSS processing;web scraping;web automation;Node.js;browser;edge runtime;cloudflare workers;streaming;proxy;SOCKS;download;upload;progress;interceptors;adapters;jsdom;fetch-cookie;postcss;https;http request;http response;crawler;web scrapping","","","MIT","enriched",1,10,1,57898,"{""main"":""./index.js"",""types"":""./index.d.ts"",""exports"":""{\"".\"":{\""types\"":{\""require\"":\""./index.d.ts\"",\""default\"":\""./index.d.ts\""},\""worker\"":{\""require\"":\""./node.cjs\"",\""default\"":\""./node.js\""},\""default\"":{\""require\"":\""./index.cjs\"",\""default\"":\""./index.js\""}},\""./pro\"":{\""types\"":\""./pro.d.ts\"",\""require\"":\""./pro.cjs\"",\""default\"":\""./pro.js\""},\""./node\"":{\""types\"":\""./nodejs.d.ts\"",\""require\"":\""./nodejs.cjs\"",\""default\"":\""./nodejs.js\""},\""./nodejs\"":{\""types\"":\""./nodejs.d.ts\"",\""require\"":\""./nodejs.cjs\"",\""default\"":\""./nodejs.js\""},\""./edge\"":{\""types\"":\""./edge.d.ts\"",\""require\"":\""./edge.cjs\"",\""default\"":\""./edge.js\""},\""./node.js\"":{\""types\"":\""./node.d.ts\"",\""require\"":\""./node.cjs\"",\""default\"":\""./node.js\""},\""./edge.js\"":{\""types\"":\""./edge.d.ts\"",\""require\"":\""./edge.cjs\"",\""default\"":\""./edge.js\""}}""}",true,"TypeScript","f043b077-c67b-4718-80ab-bffc4c80faf9"
"unpack","0.0.1","No description available.","2022-01-27T14:26:17.866Z",0,0,0,1,"","","","N/A","enriched",1,2,1,289,"{""main"":""index.js""}",false,"","de452ccb-38e2-47d1-9ecf-eb251ccdb5cf"
"viewer","0.10.11","A viewer for documents converted with the Box View API","2024-03-28T01:01:39.944Z",0,0,0,24,"box;box view;crocodoc;view api;viewer;viewerjs","https://github.com/box/viewer.js","git://github.com/box/viewer.js","N/A","enriched",1,50,7,21429,"{""main"":""dist/crocodoc.viewer.js""}",false,"","84c772a7-c1e5-4971-b33d-161af12f88de"
"webcrack-unpack","1.0.2","CLI tool to unpack JavaScript files using webcrack with parallel processing","2025-10-01T04:08:23.620Z",10,39374,5,3,"webcrack;javascript;unpack;deobfuscate;cli;bundler;webpack;browserify;reverse-engineering;typescript","https://github.com/beautyfree/webcrack-unpack#readme","https://github.com/beautyfree/webcrack-unpack","MIT","enriched",1,6,1,873,"{""main"":""dist/index.js"",""types"":""./dist/index.d.ts""}",true,"TypeScript","71158009-0be5-4ec2-9b46-7b4a5c71c025"
"webpack-bundle-analyzer","5.0.1","Webpack plugin and CLI utility that represents bundle content as convenient interactive zoomable treemap","2025-11-20T09:36:35.240Z",25,1332305,11,45,"webpack;bundle;analyzer;modules;size;interactive;chart;treemap;zoomable;zoom","https://github.com/webpack/webpack-bundle-analyzer","https://github.com/webpack/webpack-bundle-analyzer","MIT","enriched",1,21,2,11621,"{""main"":""lib/index.js""}",false,"","54af31f0-73fa-4607-a2fa-f204b3a01f1a"
"workflow-mcp","1.0.9","MCP server for custom workflow","2025-09-24T06:56:38.073Z",13,126744,4,5,"","https://github.com/Neil-liu7/vibe-workflow#readme","https://github.com/Neil-liu7/vibe-workflow","GPL-3.0","enriched",1,11,1,2836,"{""main"":""dist/index.js""}",false,"TypeScript","ee3c4a11-658a-408e-a0b1-7d84da680cd7"
"ziri","0.3.3","Ziri — AI code context CLI (per-repo stores, streaming embeddings, multi-repo registry)","2025-11-06T23:24:18.140Z",105,1064081,12,1,"ai;code-context;cli;embeddings;semantic-search","https://github.com/ziri/ziri#readme","https://github.com/ziri/ziri","MIT","enriched",1,103,2,35173,"{""main"":""lib/index.js""}",false,"TypeScript","4427ff9a-9e5e-44f3-a273-1477287e8eb2"
"add","2.0.6","A cross-browser, numerically stable algorithm to add floats accurately","2023-07-27T20:02:26.422Z",0,0,0,1,"numerically;stable;faithful;rounding;float;error;propagation;summation;accumulate;addition;numerical;analysis","https://github.com/ben-ng/add","https://github.com/ben-ng/add","MIT","enriched",1,4,1,206,"{""main"":""index.js""}",false,"","8e3ecf37-29ad-4fd1-b6d6-a6d72b8937cc"
"ts-morph","27.0.2","TypeScript compiler wrapper for static analysis and code manipulation.","2025-10-12T14:59:37.268Z",5,1466498,2,14,"typescript;ast;static analysis;code generation;code refactor","https://github.com/dsherret/ts-morph#readme","https://github.com/dsherret/ts-morph","MIT","enriched",1,3,1,48704,"{""main"":""dist/ts-morph.js"",""types"":""lib/ts-morph.d.ts""}",true,"TypeScript","e8489c8d-f354-483e-a449-bdf14ebd682e"
"@chrome-devtools/index","1.20250712.0","chrome-devtools-frontend built version","2025-12-07T01:53:01.389Z",711,77689618,0,2,"","https://github.com/iam-medvedev/chrome-devtools#readme","https://github.com/iam-medvedev/chrome-devtools","MIT","enriched",1,93,1,2557622,"{}",false,"TypeScript","f7f7f4fd-3eaf-4806-8760-69f00b551030"
"@lancedb/lancedb","0.22.3","LanceDB: A serverless, low-latency vector database for AI applications","2025-12-05T02:05:17.354Z",43,363834,1,23,"database;lance;lancedb;search;vector;vector database;ann","","","Apache-2.0","enriched",1,39,4,12023,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts"",""exports"":""{\"".\"":\""./dist/index.js\"",\""./embedding\"":\""./dist/embedding/index.js\"",\""./embedding/openai\"":\""./dist/embedding/openai.js\"",\""./embedding/transformers\"":\""./dist/embedding/transformers.js\""}""}",true,"TypeScript","b91a06ff-3875-473f-ac70-2ea9c675e096"
"@xenova/transformers","2.17.2","State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!","2024-05-29T23:02:32.016Z",59,46618273,3,11,"transformers;transformers.js;huggingface;hugging face;machine learning;deep learning;artificial intelligence;AI;ML","https://github.com/xenova/transformers.js#readme","https://github.com/xenova/transformers.js","Apache-2.0","enriched",1,35,1,131116,"{""main"":""./src/transformers.js"",""types"":""./types/transformers.d.ts""}",true,"TypeScript","028c0d9a-ce64-4eb6-b6ea-8818ae94c707"
"ts-morph","27.0.2","TypeScript compiler wrapper for static analysis and code manipulation.","2025-10-12T14:59:37.268Z",5,1466498,2,14,"typescript;ast;static analysis;code generation;code refactor","https://github.com/dsherret/ts-morph#readme","https://github.com/dsherret/ts-morph","MIT","enriched",1,3,1,48704,"{""main"":""dist/ts-morph.js"",""types"":""lib/ts-morph.d.ts""}",true,"TypeScript","4b552448-2bb1-4af9-b5b2-c3c057a3cfe7"
"@lytics/dev-agent","0.5.2","Deep code intelligence + AI subagents via MCP. Local-first semantic code search, GitHub integration, and development planning for AI tools like Cursor and Claude Code.","2025-12-06T11:38:27.336Z",7,6195695,3,4,"code-intelligence;semantic-search;mcp;cursor;claude;ai-tools;developer-tools;code-analysis;typescript;vector-search;github-integration","https://github.com/lytics/dev-agent#readme","https://github.com/lytics/dev-agent","MIT","enriched",1,3,1,75182,"{}",false,"","96a5df14-b3dc-4f9a-8a63-f4123dc55a0d"
"anyon-agents","1.0.24","ANYON Agents - Complete collection of AI agents, workflows, and tasks for the ANYON development methodology","2025-12-07T11:39:29.264Z",550,4294346,0,0,"anyon;ai;agents;workflows;development;methodology;claude-code;automation","https://github.com/SL-IT-AMAZING/anyon_agents#readme","https://github.com/SL-IT-AMAZING/anyon_agents","MIT","enriched",1,6,411,567,"{""main"":""index.js""}",false,"","ca2ad658-6f54-4b0d-999f-92e8685a3d16"
"@hustle-together/api-dev-tools","1.3.0","Interview-driven API development workflow for Claude Code - Automates research, testing, and documentation","2025-12-07T05:45:27.368Z",33,186535,0,0,"claude;claude-code;api-development;tdd;test-driven-development;interview-driven;api-testing;documentation;workflow;automation","https://github.com/hustle-together/api-dev-tools#readme","https://github.com/hustle-together/api-dev-tools","MIT","enriched",1,8,24,1027,"{""main"":""bin/cli.js""}",false,"","4475ba02-a34a-453d-8458-623fcd439c44"
"@richardpickett/docker-npm-builder","1.28.8","Builds npm packages using docker for a consistent toolchain and simple configuration","2025-12-07T04:11:17.075Z",7,350116,11,0,"","https://gitlab.com/richardpickett/docker-npm-bilder#readme","ssh://git@gitlab.com/richardpickett/docker-npm-bilder","MIT","enriched",1,5,1,11425,"{}",false,"TypeScript","831d39b4-c7a8-42a2-ad77-4fa2b036011f"
"@repobuddy/vitest","2.1.1","Your repository buddy for Vitest","2025-12-07T10:28:52.173Z",58,32536,1,16,"repobuddy;vitest","https://github.com/repobuddy/repobuddy","https://github.com/repobuddy/repobuddy","MIT","enriched",1,34,1,740,"{""exports"":""{\"".\"":{\""import\"":{\""types\"":\""./esm/index.d.ts\"",\""source\"":\""./src/index.ts\"",\""default\"":\""./esm/index.js\""}},\""./config\"":{\""import\"":{\""types\"":\""./esm/config/index.d.ts\"",\""default\"":\""./esm/config/index.js\""}},\""./config/node\"":{\""import\"":{\""types\"":\""./esm/config/node.d.ts\"",\""default\"":\""./esm/config/node.js\""}},\""./config/browser\"":{\""import\"":{\""types\"":\""./esm/config/browser.d.ts\"",\""default\"":\""./esm/config/browser.js\""}},\""./setup/browser\"":{\""import\"":{\""types\"":\""./esm/setup/browser.d.ts\"",\""default\"":\""./esm/setup/browser.js\""}}}""}",true,"TypeScript;React","9d43f302-cfe3-4fd2-b876-d2b372bca0fc"
"@nova-flow/cli","0.0.2","> @nova-flow 项目工作流","2025-12-07T10:27:31.786Z",121,2999902,18,4,"","","","ISC","enriched",1,113,4,99442,"{""main"":""dist/esm/index.js"",""types"":""./dist/esm/index.d.ts"",""exports"":""{\"".\"":{\""import\"":{\""types\"":\""./dist/esm/index.d.ts\"",\""default\"":\""./dist/esm/index.js\""},\""require\"":{\""types\"":\""./dist/cjs/index.d.cts\"",\""default\"":\""./dist/cjs/index.cjs\""}},\""./biome\"":\""./biome.jsonc\"",\""./config\"":\""./conf.ts\"",\""./mf-expose\"":{\""import\"":{\""types\"":\""./dist/esm/utils/mf-expose.d.ts\"",\""default\"":\""./dist/esm/utils/mf-expose.js\""}},\""./tsbase\"":\""./tsbase.json\"",\""./scheme.rule.json\"":\""./scheme.rule.json\""}""}",true,"TypeScript","36916176-6bb0-4e7a-9cbd-a7c9d3d08687"
"@labeg/code-style","6.10.12","Code styles rules for difference linters, for create best code quality","2025-12-07T12:09:00.016Z",9,39595,11,8,"code style;linters;eslint","https://github.com/LabEG/code-style#readme","https://github.com/LabEG/code-style","MIT","enriched",1,2,3,286,"{""main"":""eslint.config.js"",""exports"":""{\"".\"":{\""import\"":\""./eslint.config.js\"",\""require\"":\""./eslint.config.js\""},\""./package.json\"":\""./package.json\""}""}",false,"React;TypeScript","076a21b5-91f1-4af5-8eac-d644ea0e7fe5"
"codehere","0.4.0","AI-powered coding assistant with local embeddings and semantic search","2025-12-05T17:43:39.226Z",911,3468993,16,10,"coding-assistant;ai;semantic-search;cohere;openai;local-llm;provider-abstraction;multi-provider;typescript;cli-tool;code-analysis;embeddings;vector-search;sqlite","https://github.com/muhammadegaa/codehere#readme","https://github.com/muhammadegaa/codehere","MIT","enriched",1,455,1,65281,"{""main"":""dist/index.js"",""types"":""./dist/index.d.ts""}",true,"TypeScript;Express","31e40ecf-64df-468b-8cd8-691d4f4b867e"
"@howdygo/rrweb-snapshot","2.0.0-alpha.41","rrweb's component to take a snapshot of DOM, aka DOM serializer","2025-12-05T07:56:33.513Z",12,1928931,2,11,"@howdygo/rrweb;snapshot;DOM","https://github.com/rrweb-io/rrweb/tree/master/packages/@howdygo/rrweb-snapshot#readme","https://github.com/rrweb-io/rrweb","MIT","enriched",1,6,1,20093,"{""main"":""./dist/rrweb-snapshot.umd.cjs"",""module"":""./dist/rrweb-snapshot.js"",""types"":""dist/index.d.ts"",""exports"":""{\"".\"":{\""import\"":{\""types\"":\""./dist/index.d.ts\"",\""default\"":\""./dist/rrweb-snapshot.js\""},\""require\"":{\""types\"":\""./dist/index.d.cts\"",\""default\"":\""./dist/rrweb-snapshot.umd.cjs\""}}}""}",true,"TypeScript","4db96886-2568-4961-9731-44bf221a8ab4"
"deep-research","0.1.4","Open source deep research TS/JS library with built in web search, reasoning, and bibliography generation","2025-12-04T20:57:02.682Z",7,145133,11,7,"ai;framework;deep-research;web-search;reasoning","https://github.com/JigsawStack/deep-research","https://github.com/JigsawStack/deep-research","Apache-2.0","enriched",1,3,1,1552,"{""main"":""./dist/index.cjs"",""module"":""./dist/index.mjs"",""types"":""./dist/index.d.cts"",""exports"":""{\""require\"":{\""types\"":\""./dist/index.d.cts\"",\""default\"":\""./dist/index.cjs\""},\""import\"":{\""types\"":\""./dist/index.d.mts\"",\""default\"":\""./dist/index.mjs\""}}""}",true,"TypeScript;Express","25800615-9a1a-4299-b23b-931f472de9f3"
"elastic-orm","1.0.2","Elasticsearch object relational mapper.","2025-12-04T19:29:57.423Z",130,231409,2,17,"elastic;elasticsearch;orm;decorators;entity;validation;mapping;typescript","https://github.com/Twiddlle/elasticsearch-orm#readme","https://github.com/Twiddlle/elasticsearch-orm","MIT","enriched",1,83,1,2619,"{""main"":""dist/index.js"",""types"":""dist/index.d.ts""}",true,"TypeScript","8955601a-ba11-4d11-8246-96c406ebd0f2"
"lightning-code-index","0.3.0","Lightning fast code indexing for AI assistants - Cross-platform distribution via npm","2025-12-04T16:30:47.059Z",23,38263614,1,1,"code-index;search;mcp;ai-assistant;tree-sitter;code-analysis","https://github.com/standardbeagle/lightning-code-index","https://github.com/standardbeagle/lightning-code-index","MIT","enriched",1,13,1,549,"{""main"":""index.js""}",false,"","583a1fba-ee20-436a-817b-0865b30883ed"
"transformers-js-custom","3.7.27","State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!","2025-12-04T14:35:37.035Z",372,134932602,3,15,"transformers;transformers.js;huggingface;hugging face;machine learning;deep learning;artificial intelligence;AI;ML","https://github.com/huggingface/transformers.js#readme","https://github.com/huggingface/transformers.js","Apache-2.0","enriched",1,241,1,2347244,"{""main"":""./src/transformers.js"",""types"":""./types/transformers.d.ts"",""exports"":""{\""node\"":{\""import\"":{\""types\"":\""./types/transformers.d.ts\"",\""default\"":\""./dist/transformers.node.mjs\""},\""require\"":{\""types\"":\""./types/transformers.d.ts\"",\""default\"":\""./dist/transformers.node.cjs\""}},\""default\"":{\""types\"":\""./types/transformers.d.ts\"",\""default\"":\""./dist/transformers.web.js\""}}""}",true,"TypeScript","6fa9baab-7bb7-42ed-bee4-f71233179df8"
